Anyo,Fecha,Plataforma,Region,Departamento,Municipio,Transportadora,Categoria,Productos,Cantidad,Descuento,Venta,Profit
Veintiuno,1/07/2021,MercadoLibre,Andina,Antioquia,Copacabana,Servientrega+3,Equipo para Comercio,Etiquetado Mercancia,11,0,307560,89192.4
Veintiuno,1/07/2021,MercadoLibre,Andina,Antioquia,Copacabana,Servientrega+3,Equipo para Comercio,Etiquetado Mercancia,3,0,122040,1220.4
Veintiuno,1/07/2021,MercadoLibre,Andina,Antioquia,Copacabana,Servientrega+3,Equipo para Comercio,Muebles,7,0,220220,63863.8
Veintiuno,1/07/2021,MercadoLibre,Andina,Antioquia,Copacabana,Servientrega+3,Equipo para Comercio,Luces,1,0,15780,7101
Veintiuno,3/07/2021,MercadoLibre,Andina,Cundinamarca,Fusagasuga,Envia+4,Industrial,Impresoras,3,0,98160,9816
Veintiuno,3/07/2021,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Estanteria,6,0.2,36480,12312
Veintiuno,3/07/2021,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Extractores de Polvo,3,0,183180,84262.8
Veintiuno,4/07/2021,MercadoLibre,Caribe,Bolivar,Arjona,Envia+4,Electrodomesticos,Lavadoras,2,0.45,467720,-20409.6
Veintiuno,4/07/2021,MercadoLibre,Caribe,Bolivar,Arjona,Envia+4,Electrodomesticos,Lavadoras,3,0.45,1241229,-49649.16
Veintiuno,4/07/2021,MercadoLibre,Orinoquia,Meta,Villavicencio,Servientrega+3,Equipo para Comercio,Estanteria,2,0.8,3048,-2667
Veintiuno,4/07/2021,MercadoLibre,Caribe,Bolivar,Arjona,Envia+4,Electrodomesticos,Repuestos,3,0.2,516144,0
Veintiuno,4/07/2021,MercadoLibre,Caribe,Bolivar,Arjona,Envia+4,Industrial,Impresoras,3,0.2,1235952,-7724.7
Veintiuno,4/07/2021,MercadoLibre,Caribe,Bolivar,Cartagena,Envia+4,Equipo para Comercio,Impresora Tirillas,2,0.2,32512,2438.4
Veintiuno,4/07/2021,MercadoLibre,Caribe,Bolivar,Cartagena,Envia+4,Industrial,Drones,2,0.2,438368,38357.2
Veintiuno,5/07/2021,MercadoLibre,Pacifica,Cauca,Popayan,Envia+4,Electrodomesticos,Neveras,5,0,2917300,846017
Veintiuno,5/07/2021,MercadoLibre,Pacifica,Cauca,Popayan,Envia+4,Electrodomesticos,Neveras,1,0,53280,14918.4
Veintiuno,5/07/2021,MercadoLibre,Pacifica,Cauca,Popayan,Envia+4,Electrodomesticos,Neveras,2,0,953600,238400
Veintiuno,5/07/2021,MercadoLibre,Pacifica,Cauca,Popayan,Envia+4,Equipo para Comercio,Maquinas de Cobro ,2,0.1,174888,36920.8
Veintiuno,5/07/2021,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Industrial,Impresoras,1,0,159980,57592.8
Veintiuno,5/07/2021,MercadoLibre,Andina,Antioquia,Andes,Envia+4,Industrial,Drones,7,0.2,839888,104986
Veintiuno,7/07/2021,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Equipo para Comercio,Estanteria,1,0.2,7824,2542.8
Veintiuno,7/07/2021,MercadoLibre,Andina,Risaralda,Dosquebradas,Servientrega+3,Industrial,Impresoras,4,0,504000,186480
Veintiuno,7/07/2021,MercadoLibre,Andina,Santander,Bucaramanga,Envia-3,Electrodomesticos,Aire Acondicionado,3,0.5,174420,-45349.2
Veintiuno,7/07/2021,MercadoLibre,Andina,Santander,Bucaramanga,Envia-3,Equipo para Comercio,Papel Termico,3,0.2,31104,10886.4
Veintiuno,7/07/2021,MercadoLibre,Andina,Santander,Bucaramanga,Envia-3,Industrial,Drones,2,0.4,1367976,-22799.6
Veintiuno,7/07/2021,MercadoLibre,Andina,Santander,Bucaramanga,Envia-3,Equipo para Comercio,Etiquetado Mercancia,3,0.2,26784,2008.8
Veintiuno,7/07/2021,MercadoLibre,Andina,Santander,Bucaramanga,Envia-3,Industrial,Impresoras,3,0.2,33552,9646.2
Veintiuno,7/07/2021,MercadoLibre,Andina,Santander,Bucaramanga,Envia-3,Industrial,Impresoras,2,0.2,1055840,171574
Veintiuno,7/07/2021,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Equipo para Comercio,Luces,3,0,11880,237.6
Veintiuno,8/07/2021,MercadoLibre,Caribe,Bolivar,Cartagena,Servientrega+3,Industrial,Impresoras,1,0.2,159984,43995.6
Veintiuno,8/07/2021,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Impresora Tirillas,2,0,23360,10979.2
Veintiuno,8/07/2021,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Impresora Tirillas,10,0,209600,52400
Veintiuno,8/07/2021,MercadoLibre,Andina,Antioquia,Itagui,Envia+4,Industrial,Drones,5,0.2,319920,35991
Veintiuno,8/07/2021,MercadoLibre,Pacifica,Valle del Cauca,Cali,Servientrega+3,Equipo para Comercio,Estanteria,3,0.2,26544,8626.8
Veintiuno,8/07/2021,MercadoLibre,Andina,Antioquia,Envigado,Envia+4,Equipo para Comercio,Papel Termico,5,0,489100,229877
Veintiuno,8/07/2021,MercadoLibre,Orinoquia,Meta,Acacias,Envia-3,Industrial,Impresoras,3,0.2,238896,-13437.9
Veintiuno,8/07/2021,MercadoLibre,Orinoquia,Meta,Acacias,Envia-3,Equipo para Comercio,Etiquetado Mercancia,2,0.2,236320,-25109
Veintiuno,8/07/2021,MercadoLibre,Andina,Antioquia,San Juan de Uraba,Envia+4,Industrial,Drones,3,0.2,1415760,88485
Veintiuno,8/07/2021,MercadoLibre,Andina,Antioquia,Caucasia,Servientrega-2,Equipo para Comercio,Estanteria,5,0.2,419200,136240
Veintiuno,8/07/2021,MercadoLibre,Pacifica,Choco,Bahia Solano,Envia+4,Equipo para Comercio,Estanteria,4,0,419200,192832
Veintiuno,8/07/2021,MercadoLibre,Andina,Antioquia,San Juan de Uraba,Envia+4,Industrial,Impresoras,4,0,111520,15612.8
Veintiuno,8/07/2021,MercadoLibre,Andina,Antioquia,San Juan de Uraba,Envia+4,Equipo para Comercio,Papel Termico,2,0,49120,23086.4
Veintiuno,8/07/2021,MercadoLibre,Andina,Antioquia,San Juan de Uraba,Envia+4,Electrodomesticos,Repuestos,1,0,103500,31050
Veintiuno,8/07/2021,MercadoLibre,Andina,Antioquia,San Juan de Uraba,Envia+4,Electrodomesticos,Neveras,1,0.2,414368,51796
Veintiuno,8/07/2021,MercadoLibre,Andina,Antioquia,San Juan de Uraba,Envia+4,Equipo para Comercio,Maquinas de Cobro ,5,0,2946200,824936
Veintiuno,9/07/2021,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Electrodomesticos,Repuestos,3,0,95880,4794
Veintiuno,9/07/2021,MercadoLibre,Andina,Quindio,Armenia,Envia+4,Equipo para Comercio,Etiquetado Mercancia,3,0.2,75360,4710
Veintiuno,9/07/2021,MercadoLibre,Andina,Quindio,Armenia,Envia+4,Industrial,Impresoras,7,0.2,559888,160967.8
Veintiuno,9/07/2021,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Etiquetado Mercancia,8,0,956160,267724.8
Veintiuno,9/07/2021,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia+4,Equipo para Comercio,Papel Termico,9,0.2,146016,52930.8
Veintiuno,9/07/2021,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Equipo para Comercio,Estanteria,2,0.7,26388,-8796
Veintiuno,9/07/2021,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Equipo para Comercio,Extractores de Polvo,5,0.2,58480,19737
Veintiuno,9/07/2021,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Equipo para Comercio,Papel Termico,3,0.2,31104,10886.4
Veintiuno,9/07/2021,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Equipo para Comercio,Basculas,3,0.2,9792,3304.8
Veintiuno,9/07/2021,MercadoLibre,Amazonia,Vaupes,Mitu,Envia+4,Industrial,Impresoras,1,0,26960,3774.4
Veintiuno,9/07/2021,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Electrodomesticos,Repuestos,4,0,39520,16598.4
Veintiuno,9/07/2021,MercadoLibre,Andina,Antioquia,Ciudad Bolivar,Envia+4,Electrodomesticos,Neveras,2,0.2,323136,-28274.4
Veintiuno,9/07/2021,MercadoLibre,Caribe,Sucre,Sincelejo,Envia+4,Equipo para Comercio,Maquinas de Cobro ,2,0.2,163136,14274.4
Veintiuno,9/07/2021,MercadoLibre,Pacifica,Valle del Cauca,Yumbo,Envia-3,Electrodomesticos,Repuestos,4,0,161920,69625.6
Veintiuno,9/07/2021,MercadoLibre,Pacifica,Valle del Cauca,Yumbo,Envia-3,Industrial,Drones,2,0.2,911424,68356.8
Veintiuno,9/07/2021,MercadoLibre,Pacifica,Valle del Cauca,Yumbo,Envia-3,Equipo para Comercio,Impresora Tirillas,1,0,51960,14548.8
Veintiuno,9/07/2021,MercadoLibre,Andina,Risaralda,Pereira,Envia-3,Equipo para Comercio,Papel Termico,5,0,33800,15548
Veintiuno,9/07/2021,MercadoLibre,Andina,Risaralda,Pereira,Envia-3,Equipo para Comercio,Papel Termico,2,0,79920,37562.4
Veintiuno,10/07/2021,MercadoLibre,Andina,Antioquia,Bello,Envia+4,Electrodomesticos,Aire Acondicionado,2,0.15,615332,-14478.4
Veintiuno,10/07/2021,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Industrial,Impresoras,9,0,2231820,401727.6
Veintiuno,10/07/2021,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Industrial,Drones,7,0.2,257488,-28967.4
Veintiuno,10/07/2021,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Industrial,Drones,10,0.2,159840,53946
Veintiuno,10/07/2021,MercadoLibre,Andina,Norte de Santander,Cucuta,Envia+4,Equipo para Comercio,Etiquetado Mercancia,4,0.2,1161344,130651.2
Veintiuno,10/07/2021,MercadoLibre,Andina,Norte de Santander,Cucuta,Envia+4,Equipo para Comercio,Luces,3,0.2,37872,11835
Veintiuno,10/07/2021,MercadoLibre,Andina,Norte de Santander,Cucuta,Envia+4,Industrial,Drones,2,0.2,444768,33357.6
Veintiuno,10/07/2021,MercadoLibre,Amazonia,Guaviare,El Retorno,Envia+4,Equipo para Comercio,Estanteria,3,0,22020,10789.8
Veintiuno,10/07/2021,MercadoLibre,Andina,Norte de Santander,Cucuta,Envia+4,Electrodomesticos,Lavadoras,3,0.4,309528,-36111.6
Veintiuno,10/07/2021,MercadoLibre,Andina,Antioquia,Envigado,Envia-3,Equipo para Comercio,Estanteria,3,0.2,27696,10386
Veintiuno,10/07/2021,MercadoLibre,Pacifica,Cauca,Popayan,Envia+4,Equipo para Comercio,Etiquetado Mercancia,2,0,171040,44470.4
Veintiuno,11/07/2021,MercadoLibre,Andina,Antioquia,Nechi,Servientrega+3,Industrial,Impresoras,3,0,119940,27586.2
Veintiuno,11/07/2021,MercadoLibre,Andina,Antioquia,Nechi,Servientrega+3,Industrial,Drones,7,0.2,1523088,133270.2
Veintiuno,11/07/2021,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Industrial,Drones,5,0.4,719940,-14398.8
Veintiuno,11/07/2021,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Electrodomesticos,Lavadoras,4,0.4,700704,-28028.16
Veintiuno,11/07/2021,MercadoLibre,Caribe,Bolivar,Rio Viejo,Servientrega+3,Equipo para Comercio,Estanteria,5,0.7,23040,-7680
Veintiuno,11/07/2021,MercadoLibre,Andina,Antioquia,Bello,Envia+4,Industrial,Impresoras,4,0,879600,290268
Veintiuno,11/07/2021,MercadoLibre,Amazonia,Guaviare,San Jose del Guaviare,Envia+4,Equipo para Comercio,Maquinas de Cobro ,7,0,201880,66620.4
Veintiuno,11/07/2021,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Industrial,Impresoras,4,0,15760,5043.2
Veintiuno,11/07/2021,MercadoLibre,Andina,Cundinamarca,Fusagasuga,Servientrega+3,Electrodomesticos,Neveras,3,0,545940,87350.4
Veintiuno,11/07/2021,MercadoLibre,Andina,Antioquia,Medellin,Servientrega+3,Equipo para Comercio,Estanteria,2,0.2,975968,304990
Veintiuno,12/07/2021,MercadoLibre,Andina,Antioquia,Medellin,Envia-3,Industrial,Drones,3,0.2,748752,93594
Veintiuno,12/07/2021,MercadoLibre,Orinoquia,Meta,Granada,Envia+4,Equipo para Comercio,Luces,3,0.2,7104,2486.4
Veintiuno,12/07/2021,MercadoLibre,Orinoquia,Meta,Granada,Envia+4,Equipo para Comercio,Papel Termico,3,0.2,31104,10886.4
Veintiuno,12/07/2021,MercadoLibre,Andina,Boyaca,Saboya,Envia-3,Industrial,Impresoras,2,0.2,255968,51193.6
Veintiuno,12/07/2021,MercadoLibre,Andina,Tolima,Chaparral,Envia+4,Electrodomesticos,Repuestos,6,0,164760,51075.6
Veintiuno,12/07/2021,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Equipo para Comercio,Estanteria,3,0.2,37008,11565
Veintiuno,12/07/2021,MercadoLibre,Amazonia,Guainia,Barrancominas,Envia+4,Equipo para Comercio,Maquinas de Cobro ,4,0,641280,179558.4
Veintiuno,12/07/2021,MercadoLibre,Amazonia,Guainia,Barrancominas,Envia+4,Industrial,Impresoras,4,0,104000,46800
Veintiuno,12/07/2021,MercadoLibre,Andina,Antioquia,Bello,Envia+4,Equipo para Comercio,Papel Termico,6,0,100080,50040
Veintiuno,13/07/2021,MercadoLibre,Andina,Santander,Bucaramanga,Servientrega+3,Industrial,Drones,1,0.4,79188,-7258.9
Veintiuno,13/07/2021,MercadoLibre,Andina,Santander,Bucaramanga,Servientrega+3,Electrodomesticos,Repuestos,9,0.2,182016,38678.4
Veintiuno,14/07/2021,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Estanteria,3,0.2,99696,33647.4
Veintiuno,14/07/2021,MercadoLibre,Andina,Antioquia,San Juan de Uraba,Envia+4,Electrodomesticos,Repuestos,3,0,553380,99608.4
Veintiuno,14/07/2021,MercadoLibre,Andina,Antioquia,San Juan de Uraba,Envia+4,Equipo para Comercio,Luces,4,0,9920,4662.4
Veintiuno,14/07/2021,MercadoLibre,Andina,Antioquia,San Juan de Uraba,Envia+4,Equipo para Comercio,Impresora Tirillas,4,0,143840,41713.6
Veintiuno,14/07/2021,MercadoLibre,Andina,Antioquia,San Juan de Uraba,Envia+4,Electrodomesticos,Repuestos,3,0,37680,15825.6
Veintiuno,14/07/2021,MercadoLibre,Andina,Antioquia,San Juan de Uraba,Envia+4,Industrial,Impresoras,3,0,281940,39471.6
Veintiuno,14/07/2021,MercadoLibre,Andina,Antioquia,San Juan de Uraba,Envia+4,Industrial,Drones,3,0.2,940752,105834.6
Veintiuno,14/07/2021,MercadoLibre,Andina,Boyaca,Sogamoso,Envia+4,Equipo para Comercio,Papel Termico,2,0.2,18496,6704.8
Veintiuno,14/07/2021,MercadoLibre,Andina,Boyaca,Sogamoso,Envia+4,Industrial,Drones,9,0.4,3779892,-75597.84
Veintiuno,14/07/2021,MercadoLibre,Andina,Boyaca,Sogamoso,Envia+4,Equipo para Comercio,Etiquetado Mercancia,5,0.2,124080,9306
Veintiuno,14/07/2021,MercadoLibre,Andina,Boyaca,Sogamoso,Envia+4,Electrodomesticos,Repuestos,5,0.2,793840,297690
Veintiuno,14/07/2021,MercadoLibre,Andina,Boyaca,Sogamoso,Envia+4,Equipo para Comercio,Etiquetado Mercancia,7,0.2,478912,35918.4
Veintiuno,14/07/2021,MercadoLibre,Andina,Boyaca,Sogamoso,Envia+4,Equipo para Comercio,Impresora Tirillas,5,0.2,26240,4264
Veintiuno,15/07/2021,MercadoLibre,Orinoquia,Meta,Acacias,Envia+4,Equipo para Comercio,Estanteria,1,0.8,12632,-10421.4
Veintiuno,15/07/2021,MercadoLibre,Amazonia,Guaviare,El Retorno,Envia+4,Electrodomesticos,Lavadoras,3,0.3,620886,-48783.9
Veintiuno,15/07/2021,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Equipo para Comercio,Impresora Tirillas,2,0,13120,3804.8
Veintiuno,15/07/2021,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Equipo para Comercio,Extractores de Polvo,3,0,15660,7203.6
Veintiuno,15/07/2021,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Industrial,Impresoras,2,0,83800,17598
Veintiuno,15/07/2021,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Electrodomesticos,Neveras,6,0.1,1328292,177105.6
Veintiuno,15/07/2021,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Equipo para Comercio,Papel Termico,2,0,17920,8780.8
Veintiuno,15/07/2021,MercadoLibre,Andina,Tolima,Melgar,Envia-3,Equipo para Comercio,Maquinas de Cobro ,3,0,359880,100766.4
Veintiuno,15/07/2021,MercadoLibre,Andina,Tolima,Melgar,Envia-3,Electrodomesticos,Lavadoras,3,0,1745880,314258.4
Veintiuno,15/07/2021,MercadoLibre,Andina,Tolima,Melgar,Envia-3,Equipo para Comercio,Papel Termico,2,0,25920,12441.6
Veintiuno,16/07/2021,MercadoLibre,Andina,Santander,Bucaramanga,Servientrega+3,Electrodomesticos,Neveras,2,0.3,142744,-1019.6
Veintiuno,16/07/2021,MercadoLibre,Caribe,Atlantico,Ponedera,Envia+4,Equipo para Comercio,Impresora Tirillas,2,0.2,5824,1820
Veintiuno,16/07/2021,MercadoLibre,Andina,Norte de Santander,Cucuta,Envia+4,Electrodomesticos,Neveras,3,0.2,484704,30294
Veintiuno,17/07/2021,MercadoLibre,Caribe,Bolivar,Arjona,Envia+4,Electrodomesticos,Repuestos,2,0.2,15808,4347.2
Veintiuno,17/07/2021,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Industrial,Drones,2,0,539960,134990
Veintiuno,17/07/2021,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Papel Termico,5,0,199800,95904
Veintiuno,17/07/2021,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Electrodomesticos,Repuestos,4,0,78160,28919.2
Veintiuno,17/07/2021,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Industrial,Proyectores,2,0.2,959968,179994
Veintiuno,17/07/2021,MercadoLibre,Andina,Antioquia,El Bagre,Servientrega+3,Equipo para Comercio,Papel Termico,5,0,64800,31104
Veintiuno,17/07/2021,MercadoLibre,Andina,Antioquia,El Bagre,Servientrega+3,Equipo para Comercio,Basculas,5,0,115800,57900
Veintiuno,17/07/2021,MercadoLibre,Andina,Antioquia,El Bagre,Servientrega+3,Equipo para Comercio,Etiquetado Mercancia,2,0,21120,0
Veintiuno,17/07/2021,MercadoLibre,Andina,Antioquia,El Bagre,Servientrega+3,Electrodomesticos,Aire Acondicionado,5,0.15,2388330,421470
Veintiuno,18/07/2021,MercadoLibre,Orinoquia,Arauca,Arauca,Envia+4,Electrodomesticos,Lavadoras,5,0.5,1603200,-89779.2
Veintiuno,18/07/2021,MercadoLibre,Orinoquia,Arauca,Arauca,Envia+4,Electrodomesticos,Neveras,2,0.2,323136,20196
Veintiuno,18/07/2021,MercadoLibre,Orinoquia,Arauca,Arauca,Envia+4,Equipo para Comercio,Papel Termico,2,0.2,32192,10462.4
Veintiuno,18/07/2021,MercadoLibre,Andina,Cundinamarca,Soacha,Servientrega+3,Equipo para Comercio,Estanteria,2,0,25520,11739.2
Veintiuno,18/07/2021,MercadoLibre,Orinoquia,Arauca,Arauca,Envia+4,Electrodomesticos,Neveras,3,0.2,623952,-42896.7
Veintiuno,18/07/2021,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Industrial,Proyectores,5,0.4,1199940,139993
Veintiuno,18/07/2021,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Electrodomesticos,Neveras,4,0.3,397488,-14196
Veintiuno,18/07/2021,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Equipo para Comercio,Muebles,2,0.2,18368,2296
Veintiuno,20/07/2021,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia+4,Equipo para Comercio,Etiquetado Mercancia,2,0.2,139424,17428
Veintiuno,20/07/2021,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia+4,Electrodomesticos,Repuestos,1,0.6,17584,-5714.8
Veintiuno,20/07/2021,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Papel Termico,2,0,26720,12825.6
Veintiuno,20/07/2021,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Electrodomesticos,Neveras,2,0.1,327528,50948.8
Veintiuno,20/07/2021,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Electrodomesticos,Repuestos,4,0,367840,62532.8
Veintiuno,21/07/2021,MercadoLibre,Pacifica,Choco,Bajo Baudo,Envia+4,Equipo para Comercio,Papel Termico,1,0,12960,6350.4
Veintiuno,21/07/2021,MercadoLibre,Andina,Santander,Bucaramanga,Servientrega+3,Equipo para Comercio,Estanteria,2,0.7,37176,-13631.2
Veintiuno,21/07/2021,MercadoLibre,Andina,Boyaca,Duitama,Envia+4,Equipo para Comercio,Etiquetado Mercancia,7,0.2,444640,50022
Veintiuno,21/07/2021,MercadoLibre,Andina,Boyaca,Duitama,Envia+4,Industrial,Drones,6,0.4,421128,-10528.2
Veintiuno,21/07/2021,MercadoLibre,Andina,Tolima,Planadas,Envia+4,Equipo para Comercio,Impresora Tirillas,6,0,203880,59125.2
Veintiuno,21/07/2021,MercadoLibre,Andina,Tolima,Planadas,Envia+4,Industrial,Drones,4,0,543920,135980
Veintiuno,21/07/2021,MercadoLibre,Andina,Tolima,Planadas,Envia+4,Electrodomesticos,Repuestos,5,0,17600,7744
Veintiuno,21/07/2021,MercadoLibre,Andina,Tolima,Planadas,Envia+4,Equipo para Comercio,Impresora Tirillas,6,0,39360,11414.4
Veintiuno,21/07/2021,MercadoLibre,Andina,Tolima,Planadas,Envia+4,Electrodomesticos,Aire Acondicionado,3,0,605880,139352.4
Veintiuno,21/07/2021,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Estanteria,4,0.2,66752,20860
Veintiuno,21/07/2021,MercadoLibre,Andina,Tolima,Planadas,Envia+4,Equipo para Comercio,Muebles,2,0,463440,23172
Veintiuno,21/07/2021,MercadoLibre,Andina,Antioquia,Itagui,Envia+4,Equipo para Comercio,Papel Termico,2,0,32680,15359.6
Veintiuno,21/07/2021,MercadoLibre,Andina,Antioquia,Itagui,Envia+4,Electrodomesticos,Neveras,2,0.2,450592,45059.2
Veintiuno,21/07/2021,MercadoLibre,Andina,Antioquia,Jerico,Envia+4,Equipo para Comercio,Estanteria,3,0.2,68544,22276.8
Veintiuno,21/07/2021,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Maquinas de Cobro ,4,0,34960,9089.6
Veintiuno,21/07/2021,MercadoLibre,Andina,Antioquia,Amalfi,Servientrega+3,Equipo para Comercio,Impresora Tirillas,2,0,7040,3379.2
Veintiuno,21/07/2021,MercadoLibre,Andina,Antioquia,Amalfi,Servientrega+3,Industrial,Drones,9,0.2,3252384,243928.8
Veintiuno,21/07/2021,MercadoLibre,Orinoquia,Meta,Puerto Lleras,Envia+4,Electrodomesticos,Lavadoras,4,0.3,248808,-21326.4
Veintiuno,21/07/2021,MercadoLibre,Pacifica,Cauca,Padilla,Envia+4,Equipo para Comercio,Estanteria,5,0,167400,82026
Veintiuno,21/07/2021,MercadoLibre,Pacifica,Valle del Cauca,Cali,Servientrega+3,Equipo para Comercio,Estanteria,2,0.2,167680,54496
Veintiuno,21/07/2021,MercadoLibre,Pacifica,Valle del Cauca,Cali,Servientrega-2,Equipo para Comercio,Estanteria,5,0.2,2943920,919975
Veintiuno,22/07/2021,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Industrial,Drones,3,0,59940,28171.8
Veintiuno,22/07/2021,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia+4,Electrodomesticos,Neveras,4,0.3,1052688,-15038.4
Veintiuno,23/07/2021,MercadoLibre,Pacifica,Cauca,Santa Rosa,Envia+4,Equipo para Comercio,Estanteria,1,0,5760,2822.4
Veintiuno,23/07/2021,MercadoLibre,Pacifica,Narino,Barbacoas,Servientrega+3,Equipo para Comercio,Impresora Tirillas,2,0,23360,10979.2
Veintiuno,23/07/2021,MercadoLibre,Pacifica,Narino,Barbacoas,Servientrega+3,Industrial,Impresoras,5,0,319500,22365
Veintiuno,23/07/2021,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Extractores de Polvo,4,0,82800,39744
Veintiuno,23/07/2021,MercadoLibre,Andina,Huila,Isnos,Envia+4,Equipo para Comercio,Estanteria,4,0,122080,61040
Veintiuno,23/07/2021,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia+4,Equipo para Comercio,Papel Termico,3,0.2,126624,41152.8
Veintiuno,23/07/2021,MercadoLibre,Amazonia,Vaupes,Yavarate,Envia-3,Industrial,Impresoras,5,0,799900,287964
Veintiuno,23/07/2021,MercadoLibre,Andina,Boyaca,Tunja,Envia+4,Equipo para Comercio,Estanteria,7,0,465920,232960
Veintiuno,23/07/2021,MercadoLibre,Andina,Antioquia,Medellin,Envia-3,Equipo para Comercio,Papel Termico,9,0,116640,55987.2
Veintiuno,23/07/2021,MercadoLibre,Caribe,Atlantico,Ponedera,Envia+4,Equipo para Comercio,Impresora Tirillas,4,0.2,243072,30384
Veintiuno,24/07/2021,MercadoLibre,Andina,Antioquia,La Ceja,Servientrega-2,Industrial,Proyectores,5,0.2,4799920,1679972
Veintiuno,25/07/2021,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Equipo para Comercio,Extractores de Polvo,1,0.2,6608,2147.6
Veintiuno,25/07/2021,MercadoLibre,Andina,Santander,Bucaramanga,Servientrega+3,Electrodomesticos,Repuestos,4,0.2,40192,6028.8
Veintiuno,25/07/2021,MercadoLibre,Andina,Santander,Bucaramanga,Servientrega+3,Equipo para Comercio,Muebles,3,0.2,75504,8494.2
Veintiuno,25/07/2021,MercadoLibre,Andina,Santander,Bucaramanga,Servientrega+3,Electrodomesticos,Lavadoras,1,0.4,277176,-34647
Veintiuno,25/07/2021,MercadoLibre,Andina,Santander,Bucaramanga,Servientrega+3,Equipo para Comercio,Etiquetado Mercancia,5,0.2,519840,-25992
Veintiuno,25/07/2021,MercadoLibre,Andina,Santander,Bucaramanga,Servientrega+3,Equipo para Comercio,Papel Termico,4,0.2,41472,14515.2
Veintiuno,25/07/2021,MercadoLibre,Orinoquia,Meta,Acacias,Envia-3,Electrodomesticos,Lavadoras,6,0.3,596232,-4258.8
Veintiuno,26/07/2021,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Industrial,Impresoras,5,0,3299900,1319960
Veintiuno,26/07/2021,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Electrodomesticos,Neveras,3,0.2,724704,90588
Veintiuno,27/07/2021,MercadoLibre,Caribe,Bolivar,Cartagena,Servientrega+3,Electrodomesticos,Repuestos,3,0.2,182064,-2275.8
Veintiuno,27/07/2021,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Electrodomesticos,Repuestos,1,0,29780,8040.6
Veintiuno,27/07/2021,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Industrial,Drones,8,0,1087840,271960
