Year,Date,Platform,Region,Department,Municipality,Transport,Category,Products,Quantity,Discount,Sale,Profit
Twenty one,26/02/2021,MercadoLibre,Andina,Antioquia,Segovia,Envia+4,Trade Equipment,Thermal paper,4,0,59200,26640
Twenty one,28/02/2021,MercadoLibre,Andina,Bogota,Bogota DC,Envia-3,Trade Equipment,Shelving,8,0.2,2175872,707158.4
Twenty one,28/02/2021,MercadoLibre,Orinoquia,Casanare,Paz de Ariporo,Envia+4,Trade Equipment,Thermal paper,1,0,15560,7002
Twenty one,1/03/2021,MercadoLibre,Andina,Antioquia,Jerico,Envia+4,Trade Equipment,Thermal paper,6,0,77760,37324.8
Twenty one,1/03/2021,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Trade Equipment,Shelving,2,0.2,975968,304990
Twenty one,1/03/2021,MercadoLibre,Andina,Antioquia,Bello,Envia+4,Trade Equipment,Strip Printer,3,0,18240,6201.6
Twenty one,2/03/2021,MercadoLibre,Andina,Quindio,Armenia,Envia-3,Trade Equipment,Shelving,7,0.7,8316,-3465
Twenty one,2/03/2021,MercadoLibre,Andina,Boyaca,Duitama,Envia+4,Trade Equipment,Merchandise Labeling,2,0.2,571104,71388
Twenty one,2/03/2021,MercadoLibre,Andina,Norte de Santander,Cucuta,Envia+4,Trade Equipment,Shelving,5,0.7,34440,-12628
Twenty one,2/03/2021,MercadoLibre,Caribe,Bolivar,Magangue,Envia+4,Trade Equipment,Thermal paper,3,0.2,230592,80707.2
Twenty one,2/03/2021,MercadoLibre,Caribe,Atlantico,Barranquilla,Servientrega+3,Trade Equipment,Thermal paper,1,0.2,10368,3628.8
Twenty one,2/03/2021,MercadoLibre,Caribe,Atlantico,Barranquilla,Servientrega+3,Trade Equipment,Thermal paper,2,0.2,131168,47548.4
Twenty one,2/03/2021,MercadoLibre,Caribe,Atlantico,Barranquilla,Servientrega+3,Home appliances,Spare Parts,1,0.6,44400,-26085
Twenty one,2/03/2021,MercadoLibre,Caribe,Atlantico,Barranquilla,Servientrega+3,Trade Equipment,Thermal paper,5,0.2,838800,293580
Twenty one,3/03/2021,MercadoLibre,Caribe,Cordoba,Ayapel,Envia+4,Trade Equipment,Payment Machines,5,0,145600,39312
Twenty one,3/03/2021,MercadoLibre,Orinoquia,Meta,Acacias,Envia+4,Trade Equipment,Thermal paper,8,0.2,53760,19488
Twenty one,3/03/2021,MercadoLibre,Pacifica,Cauca,Padilla,Envia+4,Home appliances,Refrigerators,1,0,361960,94109.6
Twenty one,3/03/2021,MercadoLibre,Pacifica,Cauca,Padilla,Envia+4,Industrial,Printers,2,0,199960,85982.8
Twenty one,3/03/2021,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Industrial,Printers,8,0,2098880,881529.6
Twenty one,3/03/2021,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Home appliances,Refrigerators,3,0.2,340704,-17035.2
Twenty one,3/03/2021,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Home appliances,Washing machines,7,0.2,799344,-14987.7
Twenty one,4/03/2021,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Home appliances,Spare Parts,4,0.2,50944,15283.2
Twenty one,4/03/2021,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia-3,Trade Equipment,Strip Printer,3,0.2,14112,4410
Twenty one,5/03/2021,MercadoLibre,Andina,Antioquia,Medellin,Servientrega+3,Trade Equipment,Merchandise Labeling,2,0,139040,38931.2
Twenty one,5/03/2021,MercadoLibre,Andina,Antioquia,Medellin,Servientrega+3,Trade Equipment,Merchandise Labeling,8,0,1526880,91612.8
Twenty one,5/03/2021,MercadoLibre,Andina,Antioquia,Bello,Envia+4,Trade Equipment,Thermal paper,4,0,51840,24883.2
Twenty one,5/03/2021,MercadoLibre,Andina,Antioquia,Bello,Envia+4,Trade Equipment,Strip Printer,7,0,45920,13316.8
Twenty one,5/03/2021,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Home appliances,Spare Parts,2,0.2,64896,14601.6
Twenty one,5/03/2021,MercadoLibre,Pacifica,Valle del Cauca,Cali,Envia-3,Trade Equipment,Shelving,5,0.2,167840,58744
Twenty one,5/03/2021,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Home appliances,Washing machines,5,0.4,746940,-22408.2
Twenty one,5/03/2021,MercadoLibre,Andina,Antioquia,Bello,Servientrega+3,Trade Equipment,Shelving,7,0.2,168112,54636.4
Twenty one,5/03/2021,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Trade Equipment,Lights,2,0.2,16000,5600
Twenty one,6/03/2021,MercadoLibre,Caribe,Sucre,Palmito,Envia+4,Home appliances,Spare Parts,7,0.2,70336,19342.4
Twenty one,6/03/2021,MercadoLibre,Pacifica,Valle del Cauca,Cartago,Envia+4,Industrial,Printers,10,0,2199000,725670
Twenty one,6/03/2021,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Industrial,Printers,5,0,89500,17005
Twenty one,6/03/2021,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Trade Equipment,Thermal paper,2,0,23920,10764
Twenty one,6/03/2021,MercadoLibre,Pacifica,Valle del Cauca,Cali,Envia+4,Trade Equipment,Shelving,4,0.2,55872,18856.8
Twenty one,6/03/2021,MercadoLibre,Amazonia,Guainia,La Guadalupe,Servientrega+3,Trade Equipment,Shelving,4,0,62720,31360
Twenty one,6/03/2021,MercadoLibre,Caribe,Bolivar,Magangue,Envia+4,Trade Equipment,Payment Machines,2,0.2,10400,1170
Twenty one,6/03/2021,MercadoLibre,Caribe,Bolivar,Magangue,Envia+4,Industrial,Printers,1,0.2,411984,-2574.9
Twenty one,6/03/2021,MercadoLibre,Caribe,Bolivar,Magangue,Envia+4,Trade Equipment,Thermal paper,3,0.2,31104,10886.4
Twenty one,6/03/2021,MercadoLibre,Caribe,Bolivar,Magangue,Envia+4,Industrial,Drones,5,0.2,1007920,100792
Twenty one,6/03/2021,MercadoLibre,Caribe,Bolivar,Magangue,Envia+4,Trade Equipment,Payment Machines,7,0.2,48944,3670.8
Twenty one,6/03/2021,MercadoLibre,Caribe,Bolivar,Magangue,Envia+4,Home appliances,Air-conditioning,2,0.2,483136,0
Twenty one,6/03/2021,MercadoLibre,Caribe,Bolivar,Magangue,Envia+4,Industrial,Printers,2,0.2,220800,-4140
Twenty one,6/03/2021,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Home appliances,Washing machines,2,0.4,769536,-23086.08
Twenty one,6/03/2021,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Industrial,Laser Cut,6,0,157320,72367.2
Twenty one,6/03/2021,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Trade Equipment,Thermal paper,4,0,90720,44452.8
Twenty one,6/03/2021,MercadoLibre,Pacifica,Valle del Cauca,Caicedonia,Envia+4,Trade Equipment,Merchandise Labeling,9,0,272520,10900.8
Twenty one,7/03/2021,MercadoLibre,Caribe,Cesar,Aguachica,Envia+4,Home appliances,Spare Parts,1,0,47980,11035.4
Twenty one,7/03/2021,MercadoLibre,Caribe,Cesar,Aguachica,Envia+4,Industrial,Drones,3,0,575940,155503.8
Twenty one,7/03/2021,MercadoLibre,Andina,Norte de Santander,Pamplona,Envia-3,Trade Equipment,Strip Printer,3,0.2,19104,3104.4
Twenty one,7/03/2021,MercadoLibre,Orinoquia,Meta,Puerto Lleras,Envia+4,Industrial,Drones,4,0.2,335936,125976
Twenty one,7/03/2021,MercadoLibre,Orinoquia,Meta,Villavicencio,Servientrega+3,Trade Equipment,Thermal paper,7,0.2,547792,184879.8
Twenty one,7/03/2021,MercadoLibre,Orinoquia,Meta,Villavicencio,Servientrega+3,Industrial,Laser Cut,3,0.4,1194264,99522
Twenty one,7/03/2021,MercadoLibre,Andina,Boyaca,Aquitania,Servientrega+3,Trade Equipment,Thermal paper,4,0.2,65792,22204.8
Twenty one,7/03/2021,MercadoLibre,Andina,Boyaca,Aquitania,Servientrega+3,Home appliances,Washing machines,2,0.4,430296,-20797.64
Twenty one,7/03/2021,MercadoLibre,Andina,Boyaca,Aquitania,Servientrega+3,Trade Equipment,Thermal paper,6,0.2,61920,22446
Twenty one,7/03/2021,MercadoLibre,Pacifica,Valle del Cauca,Cali,Servientrega-2,Industrial,Printers,2,0,119960,52782.4
Twenty one,7/03/2021,MercadoLibre,Pacifica,Valle del Cauca,Cali,Servientrega-2,Industrial,Laser Cut,6,0.2,4790400,419160
Twenty one,7/03/2021,MercadoLibre,Pacifica,Valle del Cauca,Cali,Servientrega-2,Industrial,Printers,4,0,3375600,1485264
Twenty one,7/03/2021,MercadoLibre,Pacifica,Valle del Cauca,Cali,Servientrega-2,Industrial,Drones,1,0.2,15984,5394.6
Twenty one,7/03/2021,MercadoLibre,Andina,Huila,Altamira,Envia+4,Industrial,Printers,10,0,517800,186408
Twenty one,7/03/2021,MercadoLibre,Andina,Huila,Altamira,Envia+4,Trade Equipment,Thermal paper,2,0,49120,23086.4
Twenty one,7/03/2021,MercadoLibre,Andina,Antioquia,Cisneros,Envia+4,Home appliances,Spare Parts,3,0,258780,108687.6
Twenty one,7/03/2021,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Trade Equipment,Merchandise Labeling,4,0,175840,1758.4
Twenty one,7/03/2021,MercadoLibre,Caribe,Bolivar,Cartagena,Envia+4,Industrial,Printers,2,0.2,48000,-2700
Twenty one,8/03/2021,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia-3,Home appliances,Air-conditioning,2,0.3,366744,-36674.4
Twenty one,8/03/2021,MercadoLibre,Andina,Antioquia,Bello,Servientrega+3,Trade Equipment,Dust Extractors,5,0,103500,49680
Twenty one,8/03/2021,MercadoLibre,Andina,Antioquia,Bello,Servientrega+3,Home appliances,Spare Parts,3,0,247920,22312.8
Twenty one,8/03/2021,MercadoLibre,Andina,Antioquia,Medellin,Servientrega+3,Trade Equipment,Merchandise Labeling,3,0,199740,47937.6
Twenty one,8/03/2021,MercadoLibre,Caribe,Atlantico,Sabanagrande,Envia+4,Industrial,Printers,3,0.2,79632,14931
Twenty one,8/03/2021,MercadoLibre,Pacifica,Valle del Cauca,Cali,Servientrega+3,Trade Equipment,Merchandise Labeling,1,0,32120,8351.2
Twenty one,8/03/2021,MercadoLibre,Andina,Boyaca,Chiquinquira,Envia-3,Trade Equipment,Dust Extractors,5,0.2,33040,10738
Twenty one,9/03/2021,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia+4,Trade Equipment,Shelving,2,0.8,4592,-3903.2
Twenty one,9/03/2021,MercadoLibre,Caribe,Bolivar,Magangue,Envia+4,Trade Equipment,Weigh Scales,4,0.2,48896,17724.8
Twenty one,9/03/2021,MercadoLibre,Andina,Antioquia,Bello,Envia+4,Trade Equipment,Strip Printer,2,0,11920,3337.6
Twenty one,9/03/2021,MercadoLibre,Andina,Antioquia,Bello,Envia+4,Trade Equipment,Shelving,9,0.2,48384,15120
Twenty one,9/03/2021,MercadoLibre,Andina,Antioquia,La Estrella,Envia+4,Industrial,Printers,3,0,569940,170982
Twenty one,9/03/2021,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Trade Equipment,Thermal paper,4,0,838800,402624
Twenty one,9/03/2021,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Home appliances,Refrigerators,1,0.1,181602,28249.2
Twenty one,9/03/2021,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Home appliances,Refrigerators,2,0.1,363528,-8078.4
Twenty one,9/03/2021,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Trade Equipment,Strip Printer,2,0,11120,4448
Twenty one,9/03/2021,MercadoLibre,Andina,Antioquia,Amalfi,Servientrega+3,Home appliances,Air-conditioning,2,0.15,479332,28196
Twenty one,9/03/2021,MercadoLibre,Orinoquia,Meta,Acacias,Envia+4,Home appliances,Spare Parts,5,0.6,216800,-21138
Twenty one,9/03/2021,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia+4,Trade Equipment,Thermal paper,3,0.2,17808,6678
Twenty one,9/03/2021,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia+4,Industrial,Printers,2,0.2,201600,42840
Twenty one,10/03/2021,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Trade Equipment,Merchandise Labeling,2,0,45160,11741.6
Twenty one,10/03/2021,MercadoLibre,Andina,Antioquia,Andes,Envia+4,Home appliances,Washing machines,3,0.2,342576,-6423.3
Twenty one,10/03/2021,MercadoLibre,Caribe,Bolivar,San Jacinto,Envia+4,Trade Equipment,Thermal paper,3,0.2,31104,10886.4
Twenty one,10/03/2021,MercadoLibre,Caribe,Bolivar,San Jacinto,Envia+4,Trade Equipment,Payment Machines,5,0.2,35840,2240
Twenty one,10/03/2021,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Home appliances,Spare Parts,4,0,167840,43638.4
Twenty one,10/03/2021,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Trade Equipment,Strip Printer,3,0,13260,6232.2
Twenty one,10/03/2021,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Industrial,Printers,3,0,743940,133909.2
Twenty one,10/03/2021,MercadoLibre,Orinoquia,Meta,Guamal,Servientrega+3,Trade Equipment,Strip Printer,5,0.2,41280,4644
Twenty one,11/03/2021,MercadoLibre,Caribe,Sucre,Los Palmitos,Servientrega+3,Home appliances,Spare Parts,1,0.2,31984,1999
Twenty one,11/03/2021,MercadoLibre,Pacifica,Valle del Cauca,Cali,Envia+4,Trade Equipment,Thermal paper,7,0,279720,131468.4
Twenty one,11/03/2021,MercadoLibre,Pacifica,Valle del Cauca,Cali,Envia+4,Home appliances,Refrigerators,4,0.2,614272,53748.8
Twenty one,11/03/2021,MercadoLibre,Caribe,Cesar,Valledupar,Envia+4,Trade Equipment,Dust Extractors,3,0,24780,11398.8
Twenty one,11/03/2021,MercadoLibre,Pacifica,Valle del Cauca,Yumbo,Envia+4,Trade Equipment,Shelving,3,0.2,28512,8910
Twenty one,11/03/2021,MercadoLibre,Pacifica,Valle del Cauca,Cali,Servientrega+3,Industrial,Printers,3,0,87000,21750
Twenty one,11/03/2021,MercadoLibre,Caribe,Cordoba,Monteria,Servientrega+3,Trade Equipment,Thermal paper,5,0,52800,23760
Twenty one,11/03/2021,MercadoLibre,Andina,Antioquia,Bello,Envia+4,Trade Equipment,Thermal paper,6,0,71760,35162.4
Twenty one,11/03/2021,MercadoLibre,Caribe,Bolivar,El Carmen de Bolivar,Envia+4,Industrial,Drones,2,0.2,722752,54206.4
Twenty one,11/03/2021,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Industrial,Printers,3,0.2,81552,1019.4
Twenty one,11/03/2021,MercadoLibre,Andina,Antioquia,Itagui,Envia-3,Industrial,Printers,5,0,399500,175780
Twenty one,11/03/2021,MercadoLibre,Andina,Antioquia,Itagui,Envia-3,Home appliances,Washing machines,12,0.2,3346368,41829.6
Twenty one,11/03/2021,MercadoLibre,Andina,Norte de Santander,Pamplonita,Servientrega+3,Trade Equipment,Thermal paper,3,0.2,32544,10576.8
Twenty one,11/03/2021,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Trade Equipment,Shelving,6,0.2,163584,53164.8
Twenty one,11/03/2021,MercadoLibre,Andina,Antioquia,Sabaneta,Envia+4,Home appliances,Washing machines,4,0.2,972736,72955.2
Twenty one,11/03/2021,MercadoLibre,Caribe,Bolivar,Maria La Baja,Envia+4,Industrial,Projectors,2,0.2,1919968,623989.6
Twenty one,11/03/2021,MercadoLibre,Andina,Antioquia,Bello,Envia+4,Trade Equipment,Shelving,13,0.2,243360,76050
Twenty one,11/03/2021,MercadoLibre,Caribe,Bolivar,Maria La Baja,Envia+4,Trade Equipment,Strip Printer,2,0.2,111968,8397.6
Twenty one,11/03/2021,MercadoLibre,Caribe,Bolivar,Maria La Baja,Envia+4,Trade Equipment,Thermal paper,2,0.2,21376,7481.6
Twenty one,12/03/2021,MercadoLibre,Andina,Boyaca,Sogamoso,Envia+4,Trade Equipment,Shelving,8,0.7,14976,-5241.6
Twenty one,12/03/2021,MercadoLibre,Caribe,Bolivar,Magangue,Envia+4,Trade Equipment,Shelving,9,0.7,15012,-6004.8
Twenty one,12/03/2021,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Industrial,Drones,1,0,273980,73974.6
Twenty one,12/03/2021,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Trade Equipment,Dust Extractors,1,0,6300,3024
Twenty one,12/03/2021,MercadoLibre,Andina,Antioquia,Itagui,Servientrega-2,Trade Equipment,Thermal paper,3,0,332880,159782.4
Twenty one,12/03/2021,MercadoLibre,Caribe,Bolivar,Cartagena,Servientrega+3,Industrial,Printers,1,0.2,95984,14397.6
Twenty one,12/03/2021,MercadoLibre,Andina,Norte de Santander,Cucuta,Envia+4,Trade Equipment,Payment Machines,3,0.2,90432,9043.2
Twenty one,12/03/2021,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Trade Equipment,Shelving,5,0.2,31840,10746
Twenty one,12/03/2021,MercadoLibre,Andina,Norte de Santander,Cucuta,Envia+4,Trade Equipment,Thermal paper,4,0.2,48896,17724.8
Twenty one,12/03/2021,MercadoLibre,Pacifica,Valle del Cauca,Cali,Servientrega+3,Home appliances,Washing machines,2,0,1043920,177466.4
Twenty one,12/03/2021,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Home appliances,Spare Parts,2,0.6,27184,-14271.6
Twenty one,12/03/2021,MercadoLibre,Orinoquia,Meta,Puerto Lleras,Envia-3,Trade Equipment,Thermal paper,2,0.2,20736,7257.6
Twenty one,12/03/2021,MercadoLibre,Amazonia,Caqueta,Valparaiso,Servientrega+3,Trade Equipment,Strip Printer,6,0.2,26688,2001.6
Twenty one,12/03/2021,MercadoLibre,Amazonia,Caqueta,Valparaiso,Servientrega+3,Industrial,Printers,6,0.2,153504,21106.8
Twenty one,12/03/2021,MercadoLibre,Amazonia,Caqueta,Valparaiso,Servientrega+3,Industrial,Printers,8,0.2,204672,28142.4
Twenty one,12/03/2021,MercadoLibre,Amazonia,Caqueta,Valparaiso,Servientrega+3,Trade Equipment,Thermal paper,2,0.2,20640,7482
Twenty one,12/03/2021,MercadoLibre,Amazonia,Caqueta,Valparaiso,Servientrega+3,Trade Equipment,Furnitures,7,0.2,94640,11830
Twenty one,12/03/2021,MercadoLibre,Amazonia,Caqueta,Valparaiso,Servientrega+3,Home appliances,Spare Parts,3,0.2,46752,14025.6
Twenty one,12/03/2021,MercadoLibre,Amazonia,Caqueta,Valparaiso,Servientrega+3,Home appliances,Spare Parts,5,0.2,33440,6688
Twenty one,12/03/2021,MercadoLibre,Amazonia,Caqueta,Valparaiso,Servientrega+3,Home appliances,Spare Parts,1,0.2,32384,9310.4
Twenty one,13/03/2021,MercadoLibre,Andina,Antioquia,Ciudad Bolivar,Envia+4,Trade Equipment,Thermal paper,3,0,629100,301968
Twenty one,13/03/2021,MercadoLibre,Amazonia,Caqueta,Cartagena del Chaira,Envia+4,Trade Equipment,Furnitures,2,0.2,2664992,-59962.32
Twenty one,13/03/2021,MercadoLibre,Caribe,Atlantico,Barranquilla,Servientrega-2,Trade Equipment,Strip Printer,4,0.2,38912,4377.6
Twenty one,13/03/2021,MercadoLibre,Caribe,Atlantico,Barranquilla,Servientrega-2,Industrial,Laser Cut,2,0.3,419972,17998.8
Twenty one,13/03/2021,MercadoLibre,Caribe,Atlantico,Barranquilla,Servientrega-2,Trade Equipment,Strip Printer,5,0.2,59520,3720
Twenty one,13/03/2021,MercadoLibre,Caribe,Atlantico,Barranquilla,Servientrega-2,Home appliances,Refrigerators,1,0.3,179536,-2564.8
Twenty one,13/03/2021,MercadoLibre,Caribe,Atlantico,Barranquilla,Servientrega-2,Industrial,Projectors,2,0.2,1919968,671988.8
Twenty one,13/03/2021,MercadoLibre,Caribe,Atlantico,Barranquilla,Servientrega-2,Trade Equipment,Thermal paper,3,0.2,31104,11275.2
Twenty one,13/03/2021,MercadoLibre,Caribe,Atlantico,Barranquilla,Servientrega-2,Industrial,Drones,1,0.2,68720,-7301.5
Twenty one,13/03/2021,MercadoLibre,Orinoquia,Casanare,Yopal,Servientrega+3,Trade Equipment,Shelving,10,0,87600,42048
Twenty one,13/03/2021,MercadoLibre,Orinoquia,Casanare,Yopal,Envia-3,Trade Equipment,Payment Machines,2,0,930320,241883.2
Twenty one,13/03/2021,MercadoLibre,Orinoquia,Casanare,Yopal,Envia-3,Trade Equipment,Thermal paper,4,0,54240,24950.4
Twenty one,13/03/2021,MercadoLibre,Andina,Tolima,Rovira,Envia-3,Trade Equipment,Shelving,3,0,124620,58571.4
Twenty one,13/03/2021,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Industrial,Drones,2,0,599800,149950
Twenty one,13/03/2021,MercadoLibre,Caribe,Atlantico,Baranoa,Envia-3,Industrial,Drones,1,0.2,15984,5194.8
Twenty one,14/03/2021,MercadoLibre,Caribe,Atlantico,Barranquilla,Servientrega+3,Industrial,Drones,2,0.2,99232,9923.2
Twenty one,16/03/2021,MercadoLibre,Pacifica,Valle del Cauca,Cali,Servientrega+3,Trade Equipment,Thermal paper,1,0,12960,6220.8
Twenty one,16/03/2021,MercadoLibre,Pacifica,Valle del Cauca,Cali,Servientrega+3,Trade Equipment,Merchandise Labeling,1,0,93020,3720.8
Twenty one,16/03/2021,MercadoLibre,Pacifica,Valle del Cauca,Cali,Servientrega+3,Industrial,Drones,3,0.2,1319952,98996.4
Twenty one,16/03/2021,MercadoLibre,Andina,Boyaca,Aquitania,Servientrega+3,Industrial,Drones,8,0.4,890880,-16332.8
Twenty one,16/03/2021,MercadoLibre,Andina,Boyaca,Sogamoso,Servientrega-2,Industrial,Drones,2,0.4,88752,-7396
Twenty one,16/03/2021,MercadoLibre,Andina,Boyaca,Sogamoso,Servientrega-2,Home appliances,Spare Parts,6,0.2,102528,15379.2
Twenty one,16/03/2021,MercadoLibre,Caribe,Atlantico,Polonuevo,Envia-3,Trade Equipment,Shelving,4,0.8,193568,-29035.2
Twenty one,16/03/2021,MercadoLibre,Andina,Boyaca,Sogamoso,Servientrega-2,Industrial,Printers,2,0.2,319968,87991.2
Twenty one,16/03/2021,MercadoLibre,Andina,Boyaca,Sogamoso,Servientrega-2,Trade Equipment,Merchandise Labeling,2,0.2,108448,6778
Twenty one,16/03/2021,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Trade Equipment,Merchandise Labeling,2,0,620240,161262.4
Twenty one,16/03/2021,MercadoLibre,Andina,Antioquia,Bello,Servientrega-2,Trade Equipment,Shelving,3,0.2,1862352,628543.8
Twenty one,16/03/2021,MercadoLibre,Orinoquia,Arauca,Arauca,Envia+4,Trade Equipment,Shelving,6,0.7,1893528,-138858.72
Twenty one,16/03/2021,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Trade Equipment,Payment Machines,3,0,281340,109722.6
Twenty one,17/03/2021,MercadoLibre,Caribe,Atlantico,Polonuevo,Envia+4,Trade Equipment,Shelving,5,0.8,5760,-4464
Twenty one,17/03/2021,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Trade Equipment,Dust Extractors,5,0,37500,18000
Twenty one,17/03/2021,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Industrial,Drones,6,0,239400,62244
Twenty one,17/03/2021,MercadoLibre,Caribe,Bolivar,Magangue,Envia+4,Trade Equipment,Shelving,6,0.7,14868,-5699.4
Twenty one,17/03/2021,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Industrial,Printers,3,0,114120,36518.4
Twenty one,17/03/2021,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Industrial,Printers,8,0,143200,27208
Twenty one,17/03/2021,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Trade Equipment,Merchandise Labeling,8,0,214880,55868.8
Twenty one,17/03/2021,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Trade Equipment,Dust Extractors,1,0,14620,6871.4
Twenty one,17/03/2021,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Trade Equipment,Strip Printer,6,0,118200,44916
Twenty one,17/03/2021,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega+3,Trade Equipment,Merchandise Labeling,3,0,93060,24195.6
Twenty one,17/03/2021,MercadoLibre,Andina,Antioquia,Bello,Envia-3,Trade Equipment,Shelving,3,0.2,21840,8190
Twenty one,17/03/2021,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Trade Equipment,Thermal paper,3,0.2,20544,6420
Twenty one,17/03/2021,MercadoLibre,Caribe,Sucre,Corozal,Envia+4,Trade Equipment,Dust Extractors,2,0.2,9216,3340.8
Twenty one,18/03/2021,MercadoLibre,Orinoquia,Meta,Barranca de Upia,Envia+4,Trade Equipment,Payment Machines,3,0.8,5376,-7392
Twenty one,18/03/2021,MercadoLibre,Orinoquia,Meta,Barranca de Upia,Envia+4,Industrial,Printers,3,0.2,55632,9040.2
Twenty one,18/03/2021,MercadoLibre,Orinoquia,Meta,Barranca de Upia,Envia+4,Home appliances,Spare Parts,3,0.6,165048,-41262
Twenty one,18/03/2021,MercadoLibre,Caribe,Bolivar,Barranco de Loba,Envia+4,Trade Equipment,Shelving,2,0.7,5388,-2245
Twenty one,18/03/2021,MercadoLibre,Orinoquia,Meta,Acacias,Envia+4,Trade Equipment,Strip Printer,3,0.2,47664,13107.6
Twenty one,18/03/2021,MercadoLibre,Pacifica,Valle del Cauca,Cali,Envia+4,Trade Equipment,Strip Printer,4,0,92400,42504
Twenty one,18/03/2021,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Industrial,Drones,7,0.2,1075088,94070.2
